;ID;Latitude;Longitude;Area_Sum;Depth_Mean;Depth_Median;Depth_Max;Chl_Mean;Chl_Median;Margin_Sum;Margin_Mean;Margin_Median;Shelf_Sum;Shelf_Mean;Shelf_Median;CurVel_Mean;CurVel_Median;CurVel_Bot_Mean;CurVel_Bot_Median;Diff_Atte_Mean;Diff_Atte_Median;HumImp_Sum;HumImp_Mean;HumImp_Median;Ice_Cover_Sum;IceCov_Mean;Ice_Cover_Median;Ice_Tick_Mean;Ice_Tick_Median;MixLay_Mean;MixLay_Median;Nitrate_Mean;Nitrate_Median;Nitrate_Bot_Mean;Nitrate_Bot_Median;O2_Mean;O2_Median;O2_Bot_Mean;O2_Bot_Median;PhotoActi_Mean;PhotoActi_Median;PrimProd_Bot_Mean;PrimProd_Bot_Median;PrimProd_Mean;PrimProd_median;Salinity_Bot_mean;Salinity_Bot_median;Salinity_mean;Salinity_median;Silicate_mean;Silicate_median;ThemM_mean;ThemM_median;ThemM_Bot_mean;ThemM_Bot_median;Them_Max_mean;Them_Max_median;Them_Max_max;Them_Min_mean;Them_Min_median;Them_Min_min;ThemR_mean;ThemR_median;ThemR_range;ThemR_Bot_mean;ThemR_Bot_median;ThemR_Bot_range;NumRec_sha;NumSpe_sha;ES50_sha;Chao1_sha;ACE_sha;Weighted_sha;NumRec_mes;NumSpe_mes;ES50_mes;Chao1_mes;ACE_mes;Weighted_mes;NumRec_dee;NumSpe_dee;ES50_dee;Chao1_dee;ACE_dee;Weighted_dee
287;286;-60.67467349;-41.36954609;801511.7403;-3123.472638;-3247;511;0.428778918;0.390171622;-29678725;-1564.673397;-1720.5;-19198;-0.364412892;0;0.073252585;0.051532685;0.026294283;0.016976689;0.078579241;0.077910229;0;NA;NA;19615.05168;0.372619283;0.414704682;0.52267058;0.58363996;45.24477995;45.52681003;26.37965988;25.52519972;32.696244;32.64729164;351.032407;352.0981131;245.5775849;248.4563606;21.26061189;21.52344616;0.0197689;0.017916167;1.904625174;1.800940951;34.66578083;34.66842112;33.95873425;33.95064165;61.53026522;55.62406503;-0.641204323;-0.911454312;-0.251024078;-0.228045322;2.144337555;1.902715069;5.24479698;-1.890641979;-1.923467177;-2;4.03804844;3.871322276;3.536405087;0.265544919;0.209189988;3.942051501;5949;764;38.33801336;1236.377049;1246.397192;39.33674528;9026;1040;39.49095913;1399.641256;1485.538432;80.81648695;7117;1083;33.99472245;1552.245536;1638.524414;22.90574904
280;279;-60.852453;-9.434597173;801512.5756;-4671.153092;-4979;-1482;0.364969844;0.349315437;-4401968;-230.8684114;0;0;0;0;0.057317521;0.033690499;0.008687109;0.005950782;0.071650927;0.071843876;0;NA;NA;23599.70521;0.445437142;0.487128512;0.425088144;0.459540565;58.89134172;60.57553851;29.95418581;30.73105629;32.94506162;32.94523701;331.9317328;327.0084998;270.0687722;277.2272589;22.32371606;22.30359218;0.030742809;0.033301922;1.620228056;1.563424969;34.6528203;34.64817234;34.12528213;34.20182223;104.4924599;116.2501316;-1.075837383;-1.171025716;-0.706381944;-0.830278779;1.290897325;1.214082067;2.176724408;-1.915022913;-1.920177541;-2;3.205920744;3.125132359;1.4496545;0.086776897;0.073204541;0.527767093;4551;103;23.022377;110.5;112.8170794;14.3147728;911;47;17.98608581;54.85714286;56.1688901;10.90580691;125;56;29.46378101;111.5;170.8002083;21.08636977
423;421;60.67467349;138.6304539;801524.9226;-109.6941839;-126;803;0.552236693;0.474475995;-138740;-65.0750469;0;-325640;-55.28692699;-37;0.058344345;0.054322203;0.041521325;0.042674927;0.143017399;0.140556402;5464699;3.228866892;4;1477.440038;0.259655543;0.274326482;0.278634571;0.281957038;35.03782866;36.97783933;15.59974043;17.9154513;25.79841962;26.68577648;326.0526831;322.8371856;205.8212814;191.4761136;30.91945923;30.90859386;0.310678544;0.160190144;2.859704522;2.540275161;33.30525929;33.33650899;32.57911105;32.73408941;26.95312394;29.61823961;3.691127811;3.642731231;-0.600645408;-0.871153482;15.40735874;15.47716598;16.29836878;-1.868210959;-1.860069967;-2;17.27560815;17.35660062;3.653147003;3.181347418;2.094780023;15.00588316;97;19;12.65507322;38.5;95.08482143;2.692131617;9;7;NA;NA;NA;NA;24;10;NA;NA;NA;NA
500;500;60.819502;-101.9625478;801536.6764;-35.04991681;-26;26;0.396669262;0.393816855;0;0;0;-59637;-35.45600476;-27;0.024899068;0.023256406;0.027583344;0.026753227;0.125300825;0.112948907;735445;0.398477599;0;651.3812571;0.451720705;0.466108737;0.513836486;0.50818665;15.55801423;14.13831219;1.792197942;1.734837754;4.369261325;4.212045507;351.208003;352.2876928;335.2652829;334.9619733;27.91715016;28.32249544;1.346895923;0.823057265;2.229043995;2.211464086;32.82245894;32.90262355;31.07924286;31.65976072;7.222397978;6.837396022;1.461222053;1.444935132;-0.303370042;-0.544872757;10.70861977;10.62848712;12.03753062;-1.850100217;-1.836047229;-2;12.55958055;12.50810715;2.213961265;6.520700377;6.375495331;12.54366157;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;24;-60.819502;78.03745218;801538.0928;-3057.56435;-3373;-447;0.400079444;0.384051546;-24435120;-1282.548814;-1419;0;0;0;0.060827243;0.045178055;0.024820404;0.013349266;0.069395636;0.069227255;0;NA;NA;17069.70916;0.322447186;0.341172431;0.343087035;0.345454312;49.80534628;49.94773535;29.88588413;30.05761798;32.44154592;32.45455086;322.5066805;320.8249118;245.1396842;244.1044555;24.70771641;24.83373389;0.030676308;0.028232681;1.712890304;1.690153709;34.69371251;34.68111115;33.91298689;33.93184151;84.90299848;89.24225469;-0.592134737;-0.678348572;0.201372876;-0.016631686;2.086410596;2.03938322;4.436679768;-1.859100943;-1.874961111;-2;3.950015334;3.925835123;2.739371209;0.340078722;0.261495256;1.097306769;23167;282;28.14603716;316.8709677;318.339164;18.77887396;1338;156;27.04040935;188.7575758;197.3617424;19.83825713;2658;185;20.00621402;319.75;348.4068398;12.86395997
499;499;61.01745036;-119.8073356;801575.876;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;2869196;1.557580676;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;16;-61.01745036;60.19266437;801581.0484;-4688.781447;-4740;-2099;0.383751165;0.384608092;-715744;-37.34251578;0;0;0;0;0.044623973;0.039436996;0.01331449;0.011240271;0.060542812;0.060618122;0;NA;NA;14646.60221;0.27501741;0.303597959;0.284445097;0.284498727;57.13186099;54.03312095;29.9308065;30.02561387;32.78148049;32.7833185;324.5975946;322.4505788;246.8657263;246.4002834;24.06568605;24.16367948;0.018210502;0.016695744;1.617032367;1.618028387;34.66246429;34.66237524;33.87667651;33.85338279;81.71897816;82.06271975;-0.452137381;-0.599332441;-0.532489711;-0.550267597;2.028610061;1.95502097;3.512178337;-1.818668916;-1.874487933;-2;3.847489173;3.846880142;2.704238964;0.098826931;0.084340228;0.710074454;11888;258;22.86236973;285.7179487;292.9415968;13.83542173;1635;277;34.70595884;394.8571429;373.0629091;23.08544263;641;167;36.49578033;226.0357143;212.3404706;47.07079849
295;294;-61.11635867;-59.67474761;801601.0737;-2594.505383;-3345;1641;0.625917126;0.411042346;-17201168;-930.648055;-207;-120410;-2.345801675;0;0.125470849;0.110215354;0.040227059;0.029956361;0.074162702;0.071345259;0;NA;NA;7542.250034;0.147275053;0.053210677;0.245447236;0.089622537;48.34311561;43.98591964;24.29987602;24.90941859;32.30458482;32.61530665;344.7253833;344.2534399;226.4388839;215.2706952;24.2126463;24.39299427;0.055360304;0.013982267;2.602068185;1.774945214;34.65660563;34.68015109;33.74362557;33.80331712;38.10370896;33.4557813;0.609819679;0.283427461;0.068201185;0.174658109;3.789585121;3.667127437;8.266757761;-1.43265692;-1.764372854;-2;5.22309266;5.363971217;5.700371912;0.608668475;0.384560574;5.445044563;43445;2555;36.66393069;3556.361386;3584.644808;37.55238696;17116;2697;47.19940917;3737.077419;3792.130636;367.599211;8518;1833;45.82895787;2580.202073;2776.775665;225.4548291
424;422;61.11635867;120.3252524;801601.3194;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;8452575;4.395437106;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30;28;-61.26096956;168.2244687;801611.0615;-3819.128262;-3845;-403;0.348100427;0.329853879;-24383031;-1262.584455;0;0;0;0;0.124497871;0.119358796;0.028217938;0.018692936;0.072875113;0.068092968;0;NA;NA;9338.742606;0.174054919;0.013315536;0.182348947;0.026784713;77.29218814;68.63323572;25.87882319;26.48156428;32.77936627;32.79760067;335.7539194;338.4235827;229.4629301;224.272566;21.52786153;21.42535045;0.019824831;0.016916954;1.496710049;1.39159202;34.70342743;34.70733473;33.95886829;33.953175;42.69947672;39.19260685;1.961519898;1.736458953;0.356973876;0.449514266;4.679043112;4.618074139;9.013040059;-0.043618338;-1.3091499;-2;4.722977189;4.777473353;4.827693284;0.150453837;0.104890147;0.844635833;13808;196;24.75061322;292.6;294.8439403;23.38175515;231;94;37.55638919;129.875;137.7479476;56.11041009;286;160;40.55044399;322.0285714;377.9750076;48.11529412
469;469;61.26096956;-11.77553131;801612.4823;-1071.471859;-984.5;867;0.478490774;0.426307418;-18977183;-1059.585874;-982;-557079;-11.19644257;0;0.062573355;0.048731368;0.060611719;0.026192564;0.10038384;0.096958366;1300189;7.772949286;4;0.102270352;2.08E-06;0;5.01E-06;0;135.8000171;159.4688049;6.22557802;6.454361264;14.3285705;14.89285538;279.7019319;273.5945986;261.4947709;262.7573785;24.74658508;24.60991673;0.145040014;0.021404982;2.094198368;1.960082736;35.07231711;35.03897639;35.21345716;35.26509864;3.139481526;3.148911713;9.749915098;10.14675782;4.830878901;4.128516305;13.7305236;13.802796;16.20825681;7.120683213;7.900479654;-0.120637435;6.609840387;5.964490873;6.602449179;1.882831913;1.4415266;9.503201227;778771;3904;38.9802576;4872.606557;4781.689988;54.32071731;22363;1337;36.5781229;1827.412621;1805.397242;57.49222539;22466;1936;36.25595409;2671.848592;2624.601167;16.4598737
282;281;-61.92734914;26.26583243;801721.3263;-5084.629326;-5121;-2469;0.348132252;0.338689862;-145663;-7.380199625;0;0;0;0;0.027834539;0.023444613;0.018088834;0.013941589;0.062697599;0.061502584;0;NA;NA;21643.73518;0.394713776;0.41402563;0.341919173;0.362965391;52.64317253;52.77487132;30.58258989;30.65922864;32.86607693;32.89318425;321.3162896;320.0806758;264.2738717;263.9149791;24.02673604;24.09562708;0.025026221;0.025441687;1.562771274;1.540115063;34.65534254;34.65526701;33.98592915;33.98894944;110.1934633;113.0600593;-0.816845831;-0.901138612;-0.655031114;-0.660357354;1.868314154;1.86357154;2.57482364;-1.915528478;-1.91318521;-2;3.78384727;3.780222126;1.339980081;0.107827569;0.105278877;0.410741021;1015;94;29.20220718;100.0666667;101.7183305;22.68868236;272;53;29.05157792;62.75;60.9517742;33.41644083;598;61;28.12362432;76;78.7439816;33.6790356
446;444;61.92734914;-153.7341676;801724.2054;-107.2645488;-20;1744;0.71975122;0.732835352;-407094;-114.4486927;0;-213420;-21.61434069;-1;0.062923085;0.039617643;0.027917562;0.016927253;0.153096942;0.141098248;5237572;3.102799442;4;394.9980579;0.049704047;0;0.055583086;0;22.51832166;25.87850503;4.147057394;3.958403097;16.23711009;14.29281737;317.2021556;307.1276302;234.8215117;256.5559063;26.82020446;26.8019705;1.593683961;0.384989615;3.382153161;3.339850026;31.6194801;32.45092531;29.95099727;31.07558699;13.12298282;9.781746845;6.867039944;7.615043442;5.029016538;5.408831107;14.72470139;14.69367434;16.68371659;1.512726907;2.660210146;-1.840812764;13.21197448;12.27801971;6.976015327;6.73811396;4.061329915;18.21746417;47211;1464;41.35585225;2058.502392;2041.473923;73.44824291;1730;300;32.95385923;487.1153846;499.1531272;20.28617132;583;138;32.58697735;231;216.4255885;24.26565289
438;436;62.62169061;-152.88551;801818.0243;-130.3471506;-52;709;0.664441335;0.557267466;-1450445;-85.04016182;0;-2276509;-48.05600355;-43;0.059154312;0.034665696;0.04834492;0.018481919;0.140332216;0.128135051;1075166;2.912079608;4;12673.85635;0.277230212;0.308861913;0.301128209;0.29710264;25.66741591;25.2739808;7.693644849;7.679975854;15.3689452;14.76122354;341.8888252;343.6007913;279.9746588;298.6128155;26.38587617;26.34937977;1.376933291;0.566268144;3.089605457;2.681505664;32.1084369;32.46873768;31.45450841;32.00886862;16.2393026;14.74393096;2.758158985;2.588519402;1.183669919;1.067425041;10.88186003;10.55699675;14.9254602;-1.72589109;-1.761473624;-2;12.60777575;12.24888116;10.81481552;6.553721248;5.274284747;17.61792595;19586;1218;39.40344611;1870.20339;1877.912907;51.29740001;1354;278;34.08875669;419.9423077;434.3587272;20.64359067;1322;309;38.22307082;517.8;507.8958434;58.28721985
281;280;-62.62169061;7.694567299;801819.8229;-4721.751659;-5028;-446;0.342698089;0.341182946;-5736137;-283.9952966;0;0;0;0;0.021354905;0.017584881;0.007815185;0.005152222;0.073650701;0.073828735;0;NA;NA;26701.61104;0.475854277;0.475614736;0.423464855;0.413769811;55.250982;55.37916534;30.80213346;30.83746881;32.8988496;32.93217279;323.1894852;324.7461126;277.0739525;278.5292155;23.82801802;23.76800709;0.033607111;0.035218881;1.547877338;1.549521296;34.65318745;34.65199366;34.17688996;34.18191404;116.4003498;116.7940745;-1.04914764;-1.043916286;-0.68976992;-0.73334071;1.70620282;1.729091876;2.166179727;-1.92990316;-1.929980657;-2;3.636624398;3.654876124;1.085469047;0.091860226;0.088093072;0.564705504;1797;79;20.05396774;110.9090909;114.7540055;9.747643239;330;59;22.53800755;82.07692308;96.80147969;9.824972934;850;134;27.26513861;168;205.566151;19.07338965
493;493;63.14339682;-70.84747411;801872.1355;-165.4926165;-140;1270;0.307205973;0.281728888;-1978817;-161.443828;-140;-645882;-19.00715106;0;0.054212389;0.032221177;0.017000784;0.010057772;0.108613222;0.108115479;1649526;1.737299587;0;14584.44841;0.480557791;0.473033629;0.656603824;0.618094337;19.51205998;17.46873563;2.095510083;1.611107861;9.171143162;10.69976182;360.1764078;362.2596945;305.941861;293.4936219;25.12960491;26.19136893;0.513629402;0.073959464;1.721230075;1.597463337;33.05758126;33.25012103;30.69837601;31.21467473;7.148676247;6.735847771;0.105764691;0.079921059;0.126582743;-0.318309397;5.75447858;5.570661277;12.03981695;-1.794813747;-1.81470985;-2;7.54973242;7.380371825;9.023920651;2.438539555;1.839290038;13.0403111;17082;1202;48.97845697;1568.434783;1563.709016;245.5663647;32292;593;37.6815894;935.1265823;1045.66324;73.22827442;5524;427;37.74743998;560.4418605;637.0063035;69.90290657
33;31;-63.14339682;109.1525259;801873.1744;-3157.355517;-3818;435;0.329275379;0.315510254;-13865527;-747.79026;0;-87581;-1.701361773;0;0.048084076;0.046130989;0.019370402;0.015885339;0.068596657;0.06711446;0;NA;NA;19017.31208;0.366846298;0.344888617;0.439949357;0.387363331;51.18027805;49.28762411;27.75577741;28.01212503;32.44554253;32.78973027;355.0180126;354.3506028;243.7696021;237.8926012;23.08924234;23.21978046;0.03478549;0.017835991;1.490329778;1.458311743;34.65328654;34.67709178;33.90501861;33.9549479;52.47373669;53.30563533;-0.693882441;-0.743968937;-0.172307868;-0.288628286;1.87206869;2.101199943;3.997176483;-1.868444049;-1.89002075;-2;3.777870104;3.984839294;3.927987783;0.464563119;0.166602765;4.280203317;26063;455;27.8188465;705.5555556;676.5761758;24.95193659;1118;343;36.97896672;545.6190476;628.8857972;46.08524445;1465;393;32.57261982;683.7640449;784.7520532;24.19563036
312;311;-63.67490263;-91.01167596;801980.9088;-4701.381261;-4749;17;0.327580107;0.325887954;-310705;-14.82229749;0;-821;-0.01410459;0;0.08443228;0.080895834;0.022563545;0.019215389;0.063051428;0.062470098;0;NA;NA;3900.447022;0.067008779;0.003617843;0.07315669;0.010740555;90.29498177;84.80816899;25.31416034;25.45719781;32.86881414;32.88364827;332.3568152;333.218938;218.3747183;217.5481674;23.33696194;23.20296824;0.014423391;0.014017028;1.390142091;1.382358795;34.70459148;34.70510556;33.87882764;33.88851277;30.33477313;30.00500274;1.446195277;1.350617509;0.076512276;0.073544736;4.405775088;4.365279565;7.599579529;-0.579758569;-1.39718511;-1.996577074;4.985533657;4.952702826;2.925585333;0.129589038;0.101105871;5.112055608;4895;67;11.75841102;97;99.95631183;4.036018917;419;57;21.11105411;84.27272727;101.7737205;17.09954222;1320;267;39.87851282;345.0535714;367.9539169;84.84612388
434;432;63.67490264;88.98832402;801981.1648;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;4335348;2.069630432;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
461;460;64.69340002;4.382138053;802130.3874;-1563.872441;-1367;1384;0.430796591;0.43993838;-23811076;-1346.32342;-1186;-217313;-4.425025453;0;0.065468487;0.04213899;0.029765576;0.016911686;0.105952566;0.104100636;6305430;13.54538307;11;0.038035909;8.06E-07;0;6.13E-06;0;78.71145955;83.97672633;5.190907603;5.618434547;13.32865742;14.71735801;295.9561984;292.6987137;288.9902994;296.8920062;24.80179305;24.59258502;0.114711505;0.013570891;1.967660607;1.995024388;34.97562354;34.91263175;34.85168954;35.07190116;2.960556936;2.710630761;8.630621244;8.821589489;1.993116542;-0.871056415;14.21537921;14.19256425;18.18609736;5.128004753;5.359616784;-1.393862223;9.087374458;8.888718896;12.96120858;1.251219947;0.404878798;18.42990092;611956;4257;45.05763603;5348.625;5312.74617;108.4000387;809096;3062;44.08906099;3743.620209;3686.559614;178.8941355;42388;1902;44.44332098;2632.063025;2525.708379;184.9459919
477;477;64.66849132;-30.28087047;802130.7082;-1104.60959;-885;1209;0.427847323;0.375330933;-19876961;-1108.277725;-885;-283492;-5.691239059;0;0.080666171;0.056046171;0.076542708;0.03905449;0.098273046;0.093795522;930261;2.147724282;0;4648.537013;0.096554857;5.99E-06;0.201243405;1.30E-05;110.3804329;122.9422923;7.354090939;7.823819057;13.60314698;14.73305411;304.2914194;290.799796;271.7979054;273.0023823;23.9026119;23.80768666;0.163881183;0.033742862;2.005821397;1.776988346;34.91345857;34.94274376;34.42654812;34.9865265;3.958271783;3.937024496;6.12874524;7.548681269;3.701736262;3.490299261;10.6709981;11.74133301;14.50930607;3.270572688;4.855240668;-2;7.407630861;6.848453137;10.91283158;1.851668006;1.247262666;15.70795955;35398;389;18.31845025;534.3571429;464.1549618;9.731413847;2251;483;44.27483907;674.25;637.2948364;160.0088736;1958;532;43.51695465;922.2307692;974.7315354;140.0103718
31;29;-64.66849132;149.7191295;802132.5598;-2644.299759;-3012;341;0.358342115;0.32587586;-30660980;-1571.63258;-1522;-57247;-1.056315158;0;0.054710703;0.0497104;0.019750188;0.01432613;0.072656603;0.072804604;0;NA;NA;25395.4443;0.468948634;0.513245502;0.519256783;0.551147363;48.10045713;42.45249551;28.53118822;28.46465977;32.35860268;32.52615221;346.9464811;349.4615697;254.2525794;249.7233212;24.50134216;22.87728646;0.056489451;0.028398918;1.649605439;1.515369597;34.6639426;34.67981084;33.98308409;33.96945736;59.69494923;53.66227085;-0.942088717;-1.035030121;-0.23979968;-0.130337846;1.576607918;1.647349615;3.951773511;-1.892625696;-1.900295306;-2;3.471092913;3.53934071;4.093700488;0.38342574;0.248521724;3.443889057;20419;812;37.51374845;1036.0625;1069.168327;51.86681095;2295;508;39.83491003;910.0689655;1007.852272;62.51735926;2049;568;42.03851978;1100.829787;1189.989061;100.2172439
22;19;-64.69340002;-83.99053782;802132.5952;-3302.630726;-3305;-156;0.359409897;0.35382026;-39874445;-1835.75549;-2663;0;0;0;0.082074035;0.087162324;0.010638501;0.007391625;0.074559336;0.073846707;0;NA;NA;20769.55347;0.344140268;0.367257775;0.339699578;0.380524858;55.58845029;48.89953064;28.48647212;28.78550587;32.72587711;32.69539795;330.0705754;332.7185431;242.5278459;239.8459346;21.85733046;22.00004845;0.028175336;0.025062216;1.477290699;1.454295431;34.70515531;34.70463074;33.93410629;33.88362214;66.20527488;59.59876203;-0.31632941;-0.724157849;0.342617009;0.417976117;2.241298113;1.984800665;6.475631316;-1.740885803;-1.863812545;-2;3.982185802;3.843609762;5.272662137;0.113752059;0.09539312;1.940403072;9826;292;28.03067856;385.12;394.6450368;22.78358605;2801;534;43.81941035;698.3877551;707.6542381;155.9668608;5788;1170;42.70515741;1431.113014;1524.546271;63.12191041
485;485;65.3345937;-51.19514603;802223.9322;-722.1371319;-373;1502;0.489850005;0.452003775;-8843371;-739.9072122;-373;-368828;-11.10392582;0;0.073555859;0.054280051;0.028190911;0.013970261;0.105205968;0.106359899;992577;0.888335295;0;5788.73939;0.198530057;0.135679088;0.320847136;0.217391242;34.47890091;30.56115979;5.727613519;5.531523082;12.55705415;12.58479188;329.2724084;326.5633679;281.3365208;281.1432741;25.34093334;24.91068681;0.245496011;0.070216948;2.39486965;2.248804118;34.47889925;34.52514798;33.07625335;33.15257044;3.940935887;3.637496386;1.716655643;1.763150104;2.569286602;2.723096966;7.026974474;7.240276029;11.58820699;-1.608716123;-1.751847944;-2;8.641621447;8.68585482;7.531455646;2.846646623;2.001774647;13.506323;7990;703;41.92885923;806.8214286;851.8580242;67.60545333;12560;592;37.56240874;692.3153846;764.9716447;69.03478661;19083;758;38.86416122;914.0196078;998.2963827;79.95120938
32;30;-65.3345937;128.804854;802228.6147;-2723.706537;-3367;238;0.383472428;0.320783693;-11452689;-782.3409386;0;-100989;-2.483926507;0;0.049449913;0.043957397;0.01527284;0.011534397;0.069198146;0.069772477;0;NA;NA;15989.39422;0.388771499;0.392142137;0.446257544;0.433227147;48.1007383;45.01213451;27.3224966;27.64756732;32.1962754;32.56767056;356.5334893;356.868606;255.3749918;245.8290591;21.56091538;22.51614473;0.058182553;0.02450327;1.685826499;1.451302404;34.64431171;34.67788744;33.88698121;33.91474553;50.16552999;50.61991313;-0.761122784;-0.832148706;-0.24287313;-0.268112516;1.713503007;1.885811665;4.41550378;-1.869080237;-1.889406965;-2;3.628433534;3.781744139;4.274458499;0.59415627;0.224053594;3.767891019;11790;264;31.03384592;350.8888889;347.064389;27.91445416;760;370;44.05069948;751.875;900.3064211;122.893617;531;165;30.07181713;424;490.743395;16.70681993
288;287;-66.02862216;-25.64494379;802291.5987;-4781.805283;-4823;-3088;0.326083683;0.325799793;-88387;-3.865771519;0;0;0;0;0.021934419;0.018618761;0.004560223;0.003622935;0.070804116;0.070726049;0;NA;NA;41918.09456;0.659971575;0.655311213;0.677140054;0.680398277;58.24712087;58.56188032;30.95936435;31.10180653;32.91946082;32.92797179;321.2597349;319.764876;277.0703931;278.8025269;19.67904814;19.51791429;0.035218361;0.037459186;1.487383318;1.441444394;34.65002401;34.64955496;34.21469244;34.21848262;116.1901885;117.8722527;-1.476521769;-1.47476453;-0.796302769;-0.818212078;0.732406355;0.773007575;1.353016017;-1.951521407;-1.946797281;-2;2.68626273;2.734280775;1.533978411;0.085161514;0.086525408;0.147358336;270;79;34.87779473;85.10714286;90.92260898;32.95660036;73;45;34.11349983;100.1111111;129.1070791;27.32820513;307;125;38.59007649;186;215.6474888;60.92372334
431;429;66.02862216;154.3550562;802291.8774;1.316062176;-2;94;0.784683572;0.788834086;0;0;0;-1588;-3.019011407;-2;0.007956326;0.007109686;0.013585699;0.013481404;0.254987119;0.255185295;9224536;4.056882776;4;185.9377474;0.657023842;0.662255093;1.062273722;1.065092975;7.592374633;7.019257545;4.115646242;4.210285259;3.04454858;3.184602169;363.264405;363.9840116;371.8781054;371.8184299;23.50450801;24.40812163;3.448992227;3.323753086;3.378337303;3.389500392;17.9682037;17.60001433;16.73447099;16.51108884;30.00668514;30.20062116;0.225651583;0.241559258;0.390466529;0.401921197;7.077171063;7.049139799;12.90933559;-1.344579896;-1.329030102;-1.995325261;8.421750959;8.379993336;6.83455187;8.998958966;8.99583046;6.478445266;17;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
321;320;-66.41595718;-109.0770136;802371.693;-4571.046046;-4761;-335;0.321054065;0.317633812;-2969913;-127.9252671;0;0;0;0;0.064416113;0.061758182;0.020100199;0.018086931;0.065682449;0.065202688;0;NA;NA;16152.39987;0.250420922;0.196983709;0.25207247;0.201626478;63.85309973;51.94629213;26.54461999;26.543862;32.81281274;32.81674586;334.2174514;333.6465074;227.6807127;227.6977995;22.642127;22.80153345;0.016315323;0.016066199;1.340042698;1.300337512;34.7039371;34.70373914;33.77773703;33.75748158;37.51899712;35.97744471;-0.00454074;-0.31011694;0.055203171;0.012174016;2.759845768;2.789950342;5.167722708;-1.568895461;-1.845279852;-2;4.329258705;4.428128054;4.318101655;0.085123111;0.077266187;2.185881929;727;66;21.24669247;167.5;104.2046239;16.85951705;306;71;25.92914501;100.5263158;118.7233399;23.42071036;1170;288;41.55349346;415.3684211;448.2347713;108.0255682
443;441;66.41595717;70.92298645;802374.0631;-2.911397849;-3;111;0.965346443;1.182372508;0;0;0;-36477;-5.654472175;-3;0.021760984;0.014553907;0.019572565;0.011578609;0.371979671;0.439151702;4693417;2.199937472;0;883.7389404;0.170310068;0.01738014;0.181141007;0.022068562;8.325604355;7.019257545;5.130826256;5.506204575;4.803037198;5.022508966;356.7565455;356.7657523;358.5063701;358.665058;22.18400362;21.40184362;3.758333582;4.261487768;4.018361813;4.878177075;27.48748673;25.40092868;26.96401468;24.96416197;71.63051856;87.15083189;1.831324385;2.412725273;1.958192265;2.553434024;5.060742647;3.974657499;9.998220852;0.146995091;0.697274347;-2;4.914623124;3.2205954;10.38636635;3.716439244;1.719076056;11.1098403;194;42;25.33239729;47;49.36268048;18.76171486;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
452;451;66.51093761;25.28888253;802394.8098;-10.65224767;-14;1219;0.550651166;0.514362141;-171680;-36.40373198;0;-273509;-20.82133069;-1;0.042788791;0.02318354;0.025566113;0.010178858;0.185997642;0.187179311;20823381;10.5317578;9;1071.462576;0.113202596;0.130578633;0.091419628;0.095049992;19.78609899;15.23722361;3.209391012;2.883264044;6.477524649;6.241423552;333.2300047;340.5971327;298.3576939;297.7147062;29.21660524;29.21334496;1.605567289;0.507961517;2.493192165;2.326523987;24.04048086;32.9690018;22.7033897;28.98650462;24.18954799;25.09434402;6.302470663;6.330912726;5.045509476;5.400149334;15.06427421;14.60876215;20.58903051;0.787007293;-0.395865735;-1.889644049;14.27726692;15.70598963;13.46090184;7.691505734;5.416452483;20.48290136;216871;2396;32.47672515;3505.520725;3617.859081;33.18022417;6926;1184;42.52177039;1856.039106;1793.220167;108.3610267;4001;177;24.29444152;238;260.4746885;18.18919466
